Order_ID,Date,Brand,Category,Subcategory,Price_USD,Discount_%,Units_Sold,Revenue_USD,Rating,Num_Reviews,Region,Country,Sales_Channel,Customer_Gender,Customer_Age_Group,Customer_Skin_Type
ORD00693,2023-10-19,Revlon,Fragrance,Body Mist,99.79,15,36,3592.44,3.3,9,North,India,Online,Female,30-39,Combination
ORD00694,2024-01-25,Revlon,Bath & Body,Body Lotion,68.17,0,39,2658.63,5.0,11,West,UK,In-Store,Male,30-39,Oily
ORD00695,2024-10-25,Nykaa,Makeup,Foundation,28.79,10,50,1439.5,4.8,7,Central,India,Online,Male,13-19,Combination
ORD00696,2023-11-30,Nivea,Makeup,Lipstick,91.03,0,128,11651.84,3.6,29,West,UAE,In-Store,Male,13-19,Normal
ORD00697,2024-01-22,Revlon,Bath & Body,Body Lotion,99.46,20,158,15714.68,4.1,41,East,Germany,Online,Male,13-19,Dry
ORD00698,2024-11-14,Nivea,Haircare,Hair Serum,53.46,15,116,6201.36,3.9,30,South,Germany,In-Store,Male,40-49,Dry
ORD00699,2024-07-02,Maybelline,Fragrance,Body Mist,59.63,5,62,3697.06,4.4,8,East,UK,Online,Male,50+,Normal
ORD00700,2024-08-15,Maybelline,Makeup,Blush,7.59,0,8,60.72,3.9,1,Central,UK,In-Store,Female,50+,Sensitive
ORD00701,2023-12-22,Nykaa,Fragrance,Deodorant,43.46,0,68,2955.28,4.8,7,East,Germany,In-Store,Male,50+,Combination
ORD00702,2023-09-15,Sugar Cosmetics,Makeup,Eyeliner,118.87,25,33,3922.71,5.0,7,Central,USA,Online,Unisex,50+,Dry
ORD00703,2024-11-07,Nykaa,Bath & Body,Soap,17.09,25,103,1760.27,4.3,10,East,Germany,In-Store,Unisex,13-19,Sensitive
ORD00704,2023-06-01,The Body Shop,Makeup,Mascara,38.94,5,17,661.98,3.3,1,South,UK,In-Store,Male,30-39,Oily
ORD00705,2023-10-21,Lakme,Makeup,Eyeliner,51.92,0,39,2024.88,3.5,2,East,Germany,Online,Male,20-29,Oily
ORD00706,2023-09-09,L'Oreal,Makeup,Foundation,80.42,10,41,3297.22,3.7,2,West,UAE,In-Store,Male,13-19,Dry
ORD00707,2023-01-30,MAC,Makeup,Mascara,100.69,10,29,2920.01,3.8,7,East,Germany,Online,Unisex,13-19,Normal
ORD00708,2023-11-18,Maybelline,Skincare,Moisturizer,111.4,10,32,3564.8,2.9,1,North,UAE,In-Store,Unisex,13-19,Normal
ORD00709,2024-08-07,Maybelline,Makeup,Foundation,71.24,0,120,8548.8,3.6,7,Central,Germany,In-Store,Male,13-19,Dry
ORD00710,2023-12-04,Revlon,Bath & Body,Body Lotion,71.84,20,99,7112.16,4.0,11,South,UAE,Online,Female,13-19,Dry
ORD00711,2024-02-23,The Body Shop,Makeup,Mascara,86.0,10,69,5934.0,3.9,12,Central,India,In-Store,Unisex,30-39,Oily
ORD00712,2024-05-01,Sugar Cosmetics,Haircare,Hair Mask,8.92,5,86,767.12,4.3,9,East,USA,In-Store,Male,30-39,Combination
ORD00713,2024-11-09,L'Oreal,Skincare,Face Mask,29.45,0,70,2061.5,2.8,18,South,UK,In-Store,Male,30-39,Oily
ORD00714,2024-02-02,The Body Shop,Bath & Body,Body Wash,12.77,0,29,370.33,2.3,3,West,UK,In-Store,Female,20-29,Combination
ORD00715,2024-10-08,The Body Shop,Makeup,Foundation,49.16,15,36,1769.76,4.2,9,West,India,In-Store,Female,40-49,Normal
ORD00716,2023-04-13,Sugar Cosmetics,Fragrance,Deodorant,91.94,0,16,1471.04,3.7,2,East,Germany,Online,Male,40-49,Sensitive
ORD00717,2023-01-29,The Body Shop,Bath & Body,Hand Cream,50.79,0,27,1371.33,4.9,2,South,UAE,Online,Female,40-49,Dry
ORD00718,2023-03-26,Himalaya,Haircare,Hair Oil,78.06,0,23,1795.38,3.4,3,South,USA,Online,Unisex,40-49,Combination
ORD00719,2023-09-24,MAC,Fragrance,Deodorant,31.14,0,26,809.64,4.3,6,Central,UK,In-Store,Female,13-19,Normal
ORD00720,2024-01-22,Sugar Cosmetics,Haircare,Conditioner,49.45,5,97,4796.65,3.5,21,North,India,Online,Female,40-49,Dry
ORD00721,2024-02-15,L'Oreal,Haircare,Conditioner,34.67,20,121,4195.07,4.4,23,Central,UK,Online,Female,30-39,Dry
ORD00722,2024-06-22,L'Oreal,Bath & Body,Body Lotion,104.33,20,106,11058.98,5.0,16,West,UAE,Online,Female,20-29,Dry
ORD00723,2024-01-27,The Body Shop,Haircare,Hair Oil,53.02,0,29,1537.58,4.7,2,West,USA,Online,Male,20-29,Normal
ORD00724,2023-01-30,MAC,Makeup,Eyeliner,112.33,10,58,6515.14,4.1,14,East,USA,In-Store,Female,30-39,Sensitive
ORD00725,2024-04-25,L'Oreal,Fragrance,Perfume,4.9,0,117,573.3,4.4,13,East,UAE,Online,Unisex,40-49,Normal
ORD00726,2023-04-08,Maybelline,Bath & Body,Hand Cream,104.27,0,26,2711.02,4.5,3,North,UK,Online,Male,30-39,Sensitive
ORD00727,2023-09-17,L'Oreal,Bath & Body,Body Lotion,82.15,20,69,5668.35,5.0,13,East,UAE,In-Store,Female,50+,Oily
ORD00728,2023-06-23,Lakme,Bath & Body,Body Wash,53.2,25,94,5000.8,3.6,20,East,UAE,Online,Female,30-39,Sensitive
ORD00729,2023-04-30,Lakme,Fragrance,Perfume,30.3,15,83,2514.9,3.5,5,North,USA,In-Store,Male,30-39,Normal
ORD00730,2023-09-28,Himalaya,Haircare,Hair Oil,18.32,15,82,1502.24,3.5,13,West,USA,In-Store,Unisex,40-49,Dry
ORD00731,2023-07-13,L'Oreal,Bath & Body,Soap,111.68,0,115,12843.2,3.8,8,North,USA,Online,Female,40-49,Combination
ORD00732,2023-04-29,Sugar Cosmetics,Makeup,Eyeliner,33.26,25,49,1629.74,3.4,9,North,UAE,In-Store,Unisex,50+,Normal
ORD00733,2023-06-01,Maybelline,Fragrance,Deodorant,23.43,0,166,3889.38,4.1,10,East,India,Online,Male,20-29,Dry
ORD00734,2024-11-10,Himalaya,Bath & Body,Hand Cream,107.17,5,53,5680.01,4.0,3,Central,India,Online,Male,13-19,Dry
ORD00735,2023-12-03,Maybelline,Fragrance,Body Mist,13.52,0,263,3555.76,4.4,39,East,India,In-Store,Male,50+,Oily
ORD00736,2023-03-25,L'Oreal,Haircare,Conditioner,19.76,25,41,810.16,4.1,9,West,UAE,In-Store,Unisex,13-19,Combination
ORD00737,2023-11-29,The Body Shop,Skincare,Face Mask,108.33,0,7,758.31,4.7,2,South,India,In-Store,Male,13-19,Oily
ORD00738,2024-02-13,Maybelline,Bath & Body,Soap,37.61,10,109,4099.49,3.5,23,South,USA,In-Store,Female,13-19,Dry
ORD00739,2023-10-19,Sugar Cosmetics,Makeup,Eyeliner,77.14,0,27,2082.78,4.7,5,North,UK,In-Store,Male,30-39,Sensitive
ORD00740,2024-01-12,Maybelline,Makeup,Mascara,43.1,5,15,646.5,4.1,1,West,UAE,In-Store,Male,30-39,Sensitive
ORD00741,2024-03-08,Maybelline,Bath & Body,Soap,50.04,15,79,3953.16,3.8,3,Central,USA,In-Store,Unisex,40-49,Oily
ORD00742,2024-04-19,Revlon,Skincare,Face Mask,86.32,5,61,5265.52,4.7,17,South,UAE,Online,Male,40-49,Normal
ORD00743,2023-06-02,Lakme,Skincare,Serum,69.19,0,55,3805.45,4.1,7,East,USA,In-Store,Male,50+,Oily
ORD00744,2024-06-09,L'Oreal,Bath & Body,Body Lotion,74.03,0,23,1702.69,3.8,2,Central,UAE,In-Store,Female,40-49,Sensitive
ORD00745,2024-08-22,Lakme,Haircare,Hair Oil,14.31,0,42,601.02,4.0,7,Central,India,Online,Unisex,40-49,Dry
ORD00746,2023-03-27,L'Oreal,Makeup,Eyeliner,105.21,20,61,6417.81,4.8,8,East,UK,In-Store,Unisex,40-49,Sensitive
ORD00747,2023-08-05,MAC,Haircare,Hair Oil,38.77,0,64,2481.28,4.7,8,North,Germany,In-Store,Unisex,13-19,Normal
ORD00748,2024-02-09,L'Oreal,Bath & Body,Body Lotion,18.59,0,108,2007.72,4.1,24,North,USA,In-Store,Male,40-49,Sensitive
ORD00749,2024-09-23,Himalaya,Fragrance,Deodorant,84.97,15,19,1614.43,4.0,4,West,UK,Online,Female,20-29,Oily
ORD00750,2023-07-12,L'Oreal,Makeup,Lipstick,75.44,0,104,7845.76,5.0,27,South,UAE,Online,Unisex,20-29,Normal
ORD00751,2023-11-05,Maybelline,Bath & Body,Body Wash,25.96,25,20,519.2,5.0,3,South,UAE,In-Store,Female,13-19,Dry
ORD00752,2024-04-27,The Body Shop,Makeup,Eyeliner,13.07,0,29,379.03,4.1,5,West,Germany,Online,Female,30-39,Sensitive
ORD00753,2023-01-09,Revlon,Fragrance,Perfume,30.35,0,22,667.7,5.0,2,West,UAE,In-Store,Unisex,50+,Sensitive
ORD00754,2024-05-14,L'Oreal,Bath & Body,Hand Cream,39.01,20,49,1911.49,5.0,6,West,Germany,In-Store,Female,13-19,Sensitive
ORD00755,2023-11-20,Himalaya,Skincare,Serum,77.99,0,75,5849.25,4.4,14,East,UAE,In-Store,Female,40-49,Sensitive
ORD00756,2023-01-22,Sugar Cosmetics,Haircare,Hair Serum,44.96,0,22,989.12,3.4,4,East,USA,In-Store,Male,40-49,Dry
ORD00757,2023-12-14,Himalaya,Bath & Body,Body Wash,49.32,25,114,5622.48,2.6,32,South,UK,In-Store,Male,30-39,Normal
ORD00758,2023-10-17,Nykaa,Makeup,Blush,32.35,0,16,517.6,4.3,2,West,USA,Online,Female,20-29,Sensitive
ORD00759,2024-05-20,Sugar Cosmetics,Fragrance,Perfume,10.26,10,53,543.78,3.2,11,South,USA,Online,Female,30-39,Combination
ORD00760,2024-05-30,MAC,Haircare,Conditioner,119.74,0,50,5987.0,3.3,3,North,UK,In-Store,Female,50+,Dry
ORD00761,2024-05-13,Nykaa,Skincare,Face Mask,106.34,10,8,850.72,5.0,1,East,UK,Online,Unisex,30-39,Dry
ORD00762,2024-03-24,L'Oreal,Bath & Body,Body Lotion,78.84,25,18,1419.12,4.2,1,North,India,Online,Unisex,13-19,Sensitive
ORD00763,2023-07-30,Maybelline,Skincare,Sunscreen,58.86,15,55,3237.3,2.9,7,South,UK,In-Store,Unisex,40-49,Oily
ORD00764,2023-05-22,Revlon,Makeup,Mascara,17.84,0,132,2354.88,4.3,13,South,UAE,In-Store,Female,20-29,Normal
ORD00765,2023-06-25,Nivea,Haircare,Hair Oil,9.85,0,26,256.1,4.6,5,East,UK,In-Store,Male,20-29,Dry
ORD00766,2023-05-22,Nykaa,Bath & Body,Soap,43.42,20,60,2605.2,3.5,11,West,UAE,In-Store,Unisex,30-39,Oily
ORD00767,2024-06-13,L'Oreal,Fragrance,Perfume,109.24,0,53,5789.72,3.5,4,North,UK,In-Store,Male,20-29,Normal
ORD00768,2024-11-07,L'Oreal,Skincare,Serum,53.63,0,34,1823.42,4.3,8,Central,India,In-Store,Male,40-49,Sensitive
ORD00769,2023-01-09,Revlon,Haircare,Hair Oil,12.38,10,132,1634.16,4.7,32,Central,Germany,Online,Unisex,40-49,Normal
ORD00770,2024-09-25,Himalaya,Makeup,Blush,35.42,25,68,2408.56,4.3,13,East,UAE,Online,Male,13-19,Oily
ORD00771,2023-05-10,Sugar Cosmetics,Bath & Body,Hand Cream,112.5,10,124,13950.0,3.9,6,South,India,In-Store,Unisex,30-39,Dry
ORD00772,2024-08-29,Nivea,Skincare,Moisturizer,117.95,10,28,3302.6,3.8,5,South,UK,In-Store,Unisex,13-19,Oily
ORD00773,2023-12-29,Nivea,Haircare,Hair Oil,47.57,0,55,2616.35,3.6,8,North,India,In-Store,Male,50+,Oily
ORD00774,2024-08-18,Nykaa,Fragrance,Deodorant,28.31,5,29,820.99,4.0,7,East,UK,In-Store,Unisex,50+,Dry
ORD00775,2023-04-18,Nykaa,Fragrance,Body Mist,71.8,15,108,7754.4,3.7,27,Central,Germany,Online,Male,40-49,Oily
ORD00776,2023-03-25,Sugar Cosmetics,Makeup,Eyeliner,76.88,0,70,5381.6,4.8,20,North,UAE,Online,Male,20-29,Normal
ORD00777,2024-02-17,Nivea,Skincare,Face Wash,66.31,20,13,862.03,4.3,2,East,Germany,In-Store,Unisex,40-49,Normal
ORD00778,2023-06-16,Sugar Cosmetics,Fragrance,Body Mist,24.63,0,55,1354.65,3.6,9,Central,USA,In-Store,Unisex,40-49,Dry
ORD00779,2024-04-11,Nykaa,Bath & Body,Body Lotion,29.53,25,30,885.9,4.1,2,North,USA,In-Store,Female,50+,Normal
ORD00780,2024-08-08,Revlon,Skincare,Moisturizer,24.58,10,33,811.14,3.2,4,North,Germany,Online,Female,30-39,Combination
ORD00781,2024-05-12,Lakme,Haircare,Hair Oil,62.87,0,37,2326.19,3.6,2,South,USA,In-Store,Female,30-39,Combination
ORD00782,2023-01-03,The Body Shop,Makeup,Foundation,70.14,0,50,3507.0,4.1,14,Central,UK,Online,Female,40-49,Normal
ORD00783,2024-04-08,Himalaya,Bath & Body,Hand Cream,8.7,15,101,878.7,5.0,6,West,UAE,Online,Female,50+,Normal
ORD00784,2023-06-02,The Body Shop,Fragrance,Body Mist,113.68,15,76,8639.68,3.7,7,North,Germany,In-Store,Male,20-29,Normal
ORD00785,2024-11-17,L'Oreal,Haircare,Hair Mask,17.85,25,42,749.7,3.0,5,East,India,Online,Unisex,13-19,Sensitive
ORD00786,2024-10-21,Maybelline,Haircare,Hair Mask,118.77,0,54,6413.58,4.6,3,South,Germany,Online,Unisex,50+,Dry
ORD00787,2023-05-04,L'Oreal,Fragrance,Body Mist,3.49,0,4,13.96,3.3,0,North,UK,Online,Female,50+,Normal
ORD00788,2023-11-25,Himalaya,Skincare,Face Mask,51.61,20,154,7947.94,3.4,11,Central,India,In-Store,Female,30-39,Normal
ORD00789,2024-06-24,L'Oreal,Makeup,Eyeliner,114.94,15,32,3678.08,3.5,4,West,UK,Online,Female,13-19,Sensitive
ORD00790,2023-07-07,MAC,Makeup,Mascara,30.72,10,108,3317.76,4.3,23,North,USA,In-Store,Male,20-29,Oily
ORD00791,2023-01-28,MAC,Bath & Body,Hand Cream,66.99,0,32,2143.68,3.5,7,East,UAE,Online,Male,20-29,Normal
ORD00792,2023-05-04,Sugar Cosmetics,Haircare,Hair Oil,119.12,0,14,1667.68,4.0,1,South,USA,Online,Male,50+,Sensitive
ORD00793,2023-03-04,Lakme,Fragrance,Perfume,49.72,15,52,2585.44,3.6,12,West,Germany,In-Store,Female,40-49,Oily
ORD00794,2023-01-20,Nykaa,Fragrance,Body Mist,52.14,10,104,5422.56,4.3,27,Central,Germany,Online,Female,50+,Dry
ORD00795,2024-04-01,Sugar Cosmetics,Haircare,Hair Mask,9.98,0,70,698.6,3.8,13,Central,USA,Online,Male,50+,Dry
ORD00796,2024-07-22,Sugar Cosmetics,Makeup,Blush,50.12,25,18,902.16,3.4,1,North,India,In-Store,Unisex,30-39,Dry
ORD00797,2023-10-07,The Body Shop,Skincare,Moisturizer,21.57,10,143,3084.51,4.8,24,West,UK,Online,Unisex,50+,Combination
ORD00798,2024-07-30,Nivea,Skincare,Sunscreen,51.95,0,17,883.15,4.9,1,East,India,In-Store,Unisex,13-19,Dry
ORD00799,2023-08-04,Sugar Cosmetics,Bath & Body,Hand Cream,58.19,15,161,9368.59,3.2,37,East,UK,In-Store,Male,20-29,Combination
ORD00800,2024-09-05,The Body Shop,Haircare,Conditioner,5.95,15,64,380.8,4.2,7,North,USA,Online,Unisex,40-49,Oily
ORD00801,2024-07-23,Sugar Cosmetics,Skincare,Sunscreen,84.31,25,129,10875.99,4.4,26,West,Germany,Online,Unisex,13-19,Sensitive
ORD00802,2023-12-28,Maybelline,Skincare,Serum,60.12,20,89,5350.68,3.7,17,Central,UK,In-Store,Female,13-19,Oily
ORD00803,2024-03-31,Nykaa,Fragrance,Deodorant,63.1,0,10,631.0,4.0,1,South,India,In-Store,Unisex,30-39,Dry
ORD00804,2023-08-15,Lakme,Skincare,Face Mask,88.95,5,41,3646.95,4.4,3,West,UK,Online,Male,40-49,Sensitive
ORD00805,2024-10-15,Nykaa,Makeup,Lipstick,58.18,20,54,3141.72,4.5,8,North,UK,In-Store,Female,50+,Dry
ORD00806,2024-08-25,Maybelline,Bath & Body,Body Wash,64.0,0,185,11840.0,4.1,50,North,USA,In-Store,Unisex,20-29,Sensitive
ORD00807,2024-11-25,L'Oreal,Haircare,Conditioner,72.84,10,104,7575.36,4.9,28,Central,UAE,Online,Male,13-19,Combination
ORD00808,2023-05-05,Lakme,Fragrance,Deodorant,69.94,25,34,2377.96,3.5,3,West,UK,Online,Unisex,20-29,Oily
ORD00809,2024-04-04,Nivea,Haircare,Hair Serum,38.85,15,29,1126.65,3.1,5,North,UAE,Online,Male,13-19,Sensitive
ORD00810,2023-03-18,Sugar Cosmetics,Skincare,Sunscreen,12.54,5,162,2031.48,4.0,16,South,USA,In-Store,Male,13-19,Oily
ORD00811,2023-01-25,Sugar Cosmetics,Skincare,Serum,36.14,15,14,505.96,4.8,3,East,USA,Online,Male,20-29,Combination
ORD00812,2023-08-31,Nivea,Skincare,Face Wash,112.13,0,111,12446.43,5.0,23,Central,Germany,In-Store,Female,40-49,Sensitive
ORD00813,2023-02-04,L'Oreal,Skincare,Moisturizer,82.45,20,11,906.95,4.4,0,East,India,Online,Female,40-49,Oily
ORD00814,2023-03-09,Sugar Cosmetics,Haircare,Hair Mask,30.04,0,37,1111.48,3.5,3,North,Germany,Online,Male,40-49,Normal
ORD00815,2023-08-27,Sugar Cosmetics,Skincare,Face Mask,103.52,0,27,2795.04,3.3,6,West,UAE,In-Store,Male,50+,Sensitive
ORD00816,2024-04-09,L'Oreal,Skincare,Face Wash,91.92,15,85,7813.2,3.2,25,Central,USA,Online,Female,13-19,Sensitive
ORD00817,2024-08-09,Nykaa,Skincare,Face Mask,78.54,0,35,2748.9,4.6,8,Central,UK,In-Store,Male,40-49,Sensitive
ORD00818,2023-05-21,Nykaa,Fragrance,Perfume,83.92,0,27,2265.84,3.4,5,North,USA,In-Store,Unisex,40-49,Sensitive
ORD00819,2024-07-08,Himalaya,Haircare,Hair Oil,88.33,0,39,3444.87,4.0,4,South,UAE,In-Store,Unisex,30-39,Combination
ORD00820,2024-08-23,Nivea,Haircare,Shampoo,53.01,0,12,636.12,3.5,1,North,USA,Online,Male,30-39,Dry
ORD00821,2023-12-16,Maybelline,Makeup,Foundation,34.49,5,85,2931.65,4.1,12,West,UAE,In-Store,Unisex,50+,Combination
ORD00822,2023-12-03,Sugar Cosmetics,Bath & Body,Hand Cream,90.9,0,52,4726.8,3.8,15,North,UAE,Online,Male,20-29,Oily
ORD00823,2024-09-30,The Body Shop,Makeup,Foundation,47.07,5,65,3059.55,4.0,5,South,UAE,In-Store,Unisex,40-49,Dry
ORD00824,2024-01-07,L'Oreal,Fragrance,Perfume,32.08,0,26,834.08,4.2,3,North,UK,Online,Unisex,13-19,Dry
ORD00825,2024-10-08,Nykaa,Haircare,Hair Serum,103.47,15,58,6001.26,3.7,12,North,India,Online,Female,30-39,Dry
ORD00826,2023-12-14,MAC,Makeup,Mascara,113.57,5,68,7722.76,4.0,14,South,USA,Online,Female,30-39,Oily
ORD00827,2024-11-01,Sugar Cosmetics,Skincare,Sunscreen,62.74,0,4,250.96,4.6,1,East,USA,In-Store,Male,20-29,Combination
ORD00828,2024-09-30,Nivea,Haircare,Conditioner,19.06,20,29,552.74,4.7,6,North,India,Online,Female,20-29,Dry
ORD00829,2023-11-22,Revlon,Bath & Body,Soap,98.0,20,15,1470.0,4.5,1,South,India,Online,Unisex,30-39,Dry
ORD00830,2024-10-06,L'Oreal,Haircare,Conditioner,85.49,10,35,2992.15,3.3,9,South,Germany,In-Store,Female,13-19,Normal
ORD00831,2024-06-04,MAC,Bath & Body,Body Lotion,22.76,20,88,2002.88,3.9,23,Central,UK,In-Store,Unisex,40-49,Dry
ORD00832,2024-05-09,Nivea,Haircare,Hair Oil,47.86,25,157,7514.02,4.1,15,West,UK,In-Store,Unisex,50+,Oily
ORD00833,2024-04-07,Nykaa,Makeup,Foundation,87.28,5,114,9949.92,3.5,29,West,USA,In-Store,Male,40-49,Sensitive
ORD00834,2024-07-17,Lakme,Makeup,Mascara,100.06,0,201,20112.06,4.7,28,South,India,In-Store,Male,50+,Combination
ORD00835,2024-04-21,L'Oreal,Makeup,Blush,105.88,15,103,10905.64,3.9,27,West,UAE,In-Store,Male,40-49,Combination
ORD00836,2024-01-27,Lakme,Fragrance,Deodorant,8.52,0,21,178.92,4.6,2,South,UAE,Online,Male,13-19,Combination
ORD00837,2024-06-09,Nivea,Skincare,Face Wash,32.11,0,129,4142.19,4.6,19,East,USA,Online,Female,13-19,Combination
ORD00838,2023-12-08,Nykaa,Skincare,Face Mask,19.29,5,26,501.54,4.3,3,East,UK,In-Store,Unisex,30-39,Dry
ORD00839,2023-09-25,Nivea,Bath & Body,Body Wash,44.79,0,51,2284.29,2.4,13,East,UK,In-Store,Male,40-49,Sensitive
ORD00840,2023-06-02,Nivea,Skincare,Serum,62.15,20,96,5966.4,3.9,20,South,USA,Online,Male,20-29,Sensitive
ORD00841,2023-12-15,The Body Shop,Bath & Body,Soap,72.66,0,45,3269.7,4.8,4,East,USA,In-Store,Unisex,40-49,Dry
ORD00842,2023-01-31,Nivea,Fragrance,Deodorant,98.97,15,36,3562.92,3.3,4,South,Germany,Online,Male,13-19,Normal
ORD00843,2024-03-05,Nykaa,Haircare,Hair Oil,91.0,20,3,273.0,4.5,0,West,Germany,In-Store,Male,50+,Oily
ORD00844,2023-06-07,MAC,Bath & Body,Body Lotion,53.93,15,9,485.37,3.7,0,Central,Germany,In-Store,Male,20-29,Normal
ORD00845,2023-07-12,Sugar Cosmetics,Skincare,Face Mask,51.99,25,44,2287.56,4.3,4,North,UK,In-Store,Unisex,30-39,Oily
ORD00846,2023-07-01,Nivea,Makeup,Lipstick,17.08,0,81,1383.48,4.2,12,Central,UAE,Online,Female,20-29,Oily
ORD00847,2023-08-27,Nykaa,Fragrance,Deodorant,16.94,10,56,948.64,3.3,11,Central,India,In-Store,Female,30-39,Sensitive
ORD00848,2024-02-25,Revlon,Skincare,Sunscreen,87.09,20,11,957.99,4.8,1,South,India,Online,Unisex,40-49,Normal
ORD00849,2023-05-14,Nykaa,Skincare,Serum,54.97,5,34,1868.98,4.7,9,East,UAE,In-Store,Female,50+,Sensitive
ORD00850,2024-05-29,Nykaa,Haircare,Hair Mask,4.16,25,51,212.16,4.2,8,East,USA,Online,Female,40-49,Oily
ORD00851,2024-06-22,Nykaa,Fragrance,Body Mist,118.47,15,49,5805.03,4.1,14,Central,UAE,In-Store,Male,50+,Oily
ORD00852,2023-12-22,The Body Shop,Skincare,Face Wash,103.33,10,9,929.97,3.4,0,West,Germany,Online,Male,20-29,Dry
ORD00853,2024-01-29,The Body Shop,Bath & Body,Soap,50.21,0,119,5974.99,3.7,30,Central,India,In-Store,Unisex,13-19,Dry
ORD00854,2023-10-26,Nivea,Makeup,Mascara,3.07,0,101,310.07,3.5,6,South,UAE,In-Store,Unisex,13-19,Combination
ORD00855,2023-11-30,Nivea,Skincare,Moisturizer,24.89,20,25,622.25,3.6,3,West,USA,In-Store,Female,50+,Oily
ORD00856,2024-10-16,Maybelline,Fragrance,Perfume,105.48,25,9,949.32,2.8,0,West,UK,In-Store,Female,40-49,Oily
ORD00857,2023-05-20,Maybelline,Skincare,Face Wash,114.55,15,46,5269.3,3.4,5,West,UAE,In-Store,Female,13-19,Sensitive
ORD00858,2024-04-27,MAC,Makeup,Eyeliner,22.22,10,19,422.18,4.2,1,South,USA,Online,Unisex,13-19,Dry
ORD00859,2024-02-05,Nivea,Haircare,Shampoo,11.25,0,22,247.5,4.3,4,North,India,In-Store,Female,40-49,Combination
ORD00860,2024-11-22,L'Oreal,Makeup,Foundation,12.11,5,33,399.63,4.4,3,West,India,Online,Male,30-39,Normal
ORD00861,2023-02-19,L'Oreal,Skincare,Face Mask,102.91,20,35,3601.85,4.9,9,South,USA,In-Store,Female,20-29,Oily
ORD00862,2023-01-15,L'Oreal,Skincare,Serum,109.38,15,52,5687.76,3.9,6,South,India,Online,Female,20-29,Dry
ORD00863,2023-04-21,Nivea,Skincare,Serum,36.81,15,58,2134.98,4.6,5,East,Germany,Online,Unisex,20-29,Sensitive
ORD00864,2023-08-26,Maybelline,Fragrance,Deodorant,83.88,5,3,251.64,4.0,0,North,UK,In-Store,Female,13-19,Normal
ORD00865,2023-08-06,Sugar Cosmetics,Haircare,Shampoo,89.52,25,5,447.6,4.1,0,South,India,In-Store,Unisex,50+,Combination
ORD00866,2024-02-25,Nykaa,Skincare,Moisturizer,47.15,10,16,754.4,3.8,1,Central,UAE,Online,Unisex,50+,Sensitive
ORD00867,2024-09-06,Maybelline,Makeup,Mascara,48.89,15,45,2200.05,4.2,3,West,USA,In-Store,Female,30-39,Normal
ORD00868,2024-09-15,L'Oreal,Skincare,Face Wash,117.81,25,31,3652.11,3.6,6,West,Germany,Online,Unisex,50+,Oily
ORD00869,2023-05-08,Himalaya,Makeup,Lipstick,25.47,10,110,2801.7,4.2,27,South,UAE,Online,Unisex,13-19,Oily
ORD00870,2023-10-31,The Body Shop,Makeup,Mascara,11.08,5,91,1008.28,4.6,12,South,UAE,Online,Unisex,13-19,Dry
ORD00871,2023-05-18,Revlon,Bath & Body,Soap,20.38,10,12,244.56,3.7,0,East,India,In-Store,Unisex,30-39,Oily
ORD00872,2023-09-06,Revlon,Makeup,Mascara,26.01,5,111,2887.11,4.6,22,Central,India,Online,Unisex,20-29,Sensitive
ORD00873,2023-07-07,Revlon,Fragrance,Body Mist,84.44,25,13,1097.72,3.7,2,North,India,In-Store,Female,20-29,Oily
ORD00874,2023-04-04,MAC,Makeup,Foundation,96.71,0,73,7059.83,4.8,4,Central,Germany,Online,Female,50+,Oily
ORD00875,2023-11-15,The Body Shop,Fragrance,Body Mist,83.74,0,18,1507.32,4.1,1,South,USA,In-Store,Female,50+,Dry
ORD00876,2024-04-04,Himalaya,Haircare,Hair Oil,48.26,5,30,1447.8,3.7,2,East,UAE,Online,Male,40-49,Normal
ORD00877,2024-03-08,The Body Shop,Makeup,Eyeliner,109.57,20,25,2739.25,3.4,3,South,UAE,Online,Male,40-49,Oily
ORD00878,2023-06-06,Nivea,Haircare,Hair Mask,111.35,0,48,5344.8,4.2,13,East,UAE,In-Store,Male,40-49,Combination
ORD00879,2024-05-07,Himalaya,Fragrance,Body Mist,67.82,0,145,9833.9,3.7,40,East,USA,In-Store,Female,20-29,Dry
ORD00880,2024-01-19,Nivea,Skincare,Moisturizer,41.36,25,35,1447.6,3.6,10,West,UAE,In-Store,Unisex,30-39,Normal
ORD00881,2023-03-14,Himalaya,Fragrance,Deodorant,89.34,20,111,9916.74,3.9,11,North,India,In-Store,Unisex,20-29,Dry
ORD00882,2024-06-05,Revlon,Fragrance,Deodorant,90.04,25,9,810.36,2.9,2,East,India,In-Store,Male,20-29,Dry
ORD00883,2024-10-08,Revlon,Fragrance,Perfume,55.05,0,22,1211.1,4.4,4,South,UK,In-Store,Unisex,20-29,Combination
ORD00884,2024-11-09,Himalaya,Makeup,Blush,92.17,0,40,3686.8,3.5,10,North,India,Online,Unisex,40-49,Normal
ORD00885,2023-07-13,Nivea,Bath & Body,Body Lotion,45.5,20,6,273.0,4.1,1,South,UAE,In-Store,Unisex,30-39,Sensitive
ORD00886,2023-11-12,Himalaya,Bath & Body,Soap,97.2,20,75,7290.0,3.7,11,North,India,In-Store,Female,30-39,Dry
ORD00887,2023-01-07,Lakme,Fragrance,Body Mist,81.83,0,45,3682.35,3.6,9,West,India,Online,Female,40-49,Sensitive
